Time,S0Read,S0Write,S1Read,S1Write
08:01:44,1143.67,1195.33,872.31,604.83
08:01:46,1141.46,1187.41,833.12,576.25
08:01:48,1135.51,1182.63,843.98,589.52
08:01:50,1148.08,1194.56,850.50,593.72
08:01:52,1127.55,1181.15,879.94,596.61
08:01:54,1133.29,1021.84,854.85,569.28
08:01:56,718.37,739.40,712.02,503.48
08:01:58,764.12,649.75,734.24,466.75
08:02:00,674.89,483.11,879.44,375.47
08:02:02,336.17,311.72,350.24,254.48
08:02:04,242.02,243.23,262.81,190.00
08:02:06,106.26,103.26,93.71,67.82
08:02:08,34.11,26.78,28.20,24.68
08:02:10,13.63,13.75,14.79,15.27
08:02:12,29.36,23.80,38.22,35.88
08:02:14,14.14,13.75,15.13,14.70
08:02:16,21.09,19.80,21.38,20.84
08:02:18,14.63,14.77,22.30,17.78
08:02:20,13.79,13.60,13.96,14.04
08:02:22,14.36,14.71,16.37,16.21
08:02:24,14.71,14.14,15.26,15.19
08:02:26,36.72,14.80,23.52,15.22
08:02:28,14.05,14.30,15.04,15.39
08:02:30,36.08,14.65,58.16,15.26
08:02:32,14.23,14.60,15.63,15.87
08:02:34,14.66,14.99,16.73,16.61
08:02:36,14.99,14.68,15.61,15.93
08:02:38,13.95,14.20,14.82,15.31
08:02:40,14.54,14.77,15.60,16.03
08:02:42,13.85,13.83,14.49,14.36
08:02:44,14.00,14.15,14.40,14.55
08:02:46,14.19,13.78,13.84,14.06
08:02:48,13.47,13.51,13.80,14.01
08:02:50,13.72,13.92,14.30,14.63
08:02:52,13.68,13.89,14.36,14.81
08:02:54,13.69,13.83,14.40,14.79
08:02:56,14.64,14.38,14.78,15.34
08:02:58,13.77,13.82,14.47,14.88
08:03:00,18.51,17.67,21.64,19.08
08:03:02,21.66,18.33,27.89,26.88
08:03:04,14.55,14.36,15.91,15.68
08:03:06,16.71,15.93,18.13,18.04
08:03:08,20.07,17.31,31.37,27.69
08:03:10,13.95,14.05,14.59,15.06
