Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10948808,9565808,2756,0,396798,700723712,612388096
1,10928586,9502986,2792,0,417422,699429504,608369792
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10840338,9442132,2808,0,414874,693781632,604476160
1,10824290,9456652,2794,0,401176,692754560,605404544
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,11054828,9465188,2832,0,403530,707508992,605953280
1,10912254,9487118,2796,0,411324,698384256,607354496
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10828528,9494846,2798,0,407984,693025792,607849216
1,11010152,9474064,2786,0,407176,704649728,606518400
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10925164,9478340,2848,0,405908,699210496,606796032
1,10795992,9446760,2834,0,409096,690943488,604774016
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10831510,9494600,2778,0,413474,693216640,607832192
1,11015524,9491078,2798,0,396876,704993536,607608064
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10955208,9516748,2814,0,403282,701133312,609251968
1,10822272,9409454,2806,0,412876,692625408,602384640
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10930730,9491510,2822,0,417434,699566720,607637248
1,10883850,9507446,2778,0,392562,696566400,608654336
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10858088,9485834,2840,0,410044,694917632,607275136
1,10896092,9494258,2864,0,399686,697349888,607815808
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,20569940,9473736,2758,0,402348,1316476160,606495616
1,10946808,9416842,2724,0,409850,700595712,602852224
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10845194,9495832,2848,0,417842,694092416,607915520
1,10801594,9441368,2830,0,397618,691302016,604428672
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10801822,9516272,2868,0,400130,691316608,609224960
1,10858712,9493992,2800,0,406500,694957568,607794688
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,26985830,9487064,10674,0,418642,1727093120,607855232
1,10831502,9462394,2730,0,406796,693216128,605767936
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10939830,9463898,2792,0,400870,700149120,605868160
1,10853678,9507218,2798,0,409796,694635392,608641024
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10872088,9454938,2808,0,405180,695813632,605295744
1,10915668,9481666,2792,0,413006,698602752,607005312
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10902012,9520354,2806,0,400146,697728768,609482240
1,10968558,9412228,2796,0,409894,701987712,602561536
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10809306,9427236,2816,0,418200,691795584,603523328
1,10765140,9401028,2814,0,392324,688968960,601845888
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10878644,9539300,2830,0,406640,696233216,610696320
1,10834162,9477044,2818,0,406790,693386368,606711168
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10870938,9440626,2818,0,409714,695740032,604380416
1,10861086,9498630,2810,0,402258,695109504,608092160
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10972480,9443362,2842,0,414844,702238720,604557056
1,10806780,9446880,2832,0,396850,691633920,604781568
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,10846080,9455420,2856,0,406598,694149120,605329664
1,10871910,9399848,2840,0,407904,695802240,601772032
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,11038832,9515504,2802,0,417094,706485248,609171584
