Time,S0Read,S0Write,S1Read,S1Write
10:51:21,127.94,124.89,57.01,50.38
10:51:23,127.01,127.06,108.36,50.03
10:51:25,131.05,127.45,48.38,47.28
10:51:27,126.11,126.24,50.78,48.35
10:51:29,120.45,120.01,45.03,44.77
10:51:31,133.48,128.51,56.19,47.11
10:51:33,121.01,121.39,45.89,46.17
10:51:35,129.52,127.24,48.85,45.54
10:51:37,120.18,119.96,45.17,44.54
10:51:39,121.35,121.20,47.41,46.32
10:51:41,132.62,129.19,59.23,52.69
10:51:43,124.40,124.43,104.69,50.98
10:51:45,127.77,126.59,48.14,48.76
10:51:47,123.15,123.64,48.28,48.75
10:51:49,122.18,122.66,46.37,47.14
10:51:51,134.69,132.63,65.77,61.23
10:51:53,126.35,127.58,50.63,53.49
10:51:55,129.29,128.82,49.22,51.57
