Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17185468,15833218,4662,0,639104,1099869952,1013624320
1,0,0,0,0,38028,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17109204,15699256,4652,0,639394,1094989056,1005050112
1,0,0,0,0,38022,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,28123062,15850686,12370,0,654470,1799875968,1015235584
1,0,0,0,0,38044,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17168612,15682954,4572,0,639428,1098791168,1004001664
1,0,0,0,0,38024,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17365316,15797402,4646,0,640720,1111380224,1011331072
1,0,0,0,0,38108,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17068040,15708672,4682,0,637760,1092354560,1005654656
1,0,0,0,0,37978,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17354788,15805198,4654,0,642360,1110706432,1011830528
1,0,0,0,0,38220,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17015218,15688376,4596,0,638642,1088973952,1004350208
1,0,0,0,0,37996,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17182182,15801990,4638,0,642112,1099659648,1011624192
1,0,0,0,0,38222,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17237446,15707896,4582,0,638546,1103196544,1005598592
1,0,0,0,0,37990,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17045780,15792754,4546,0,637808,1090929920,1011027200
1,0,0,0,0,37984,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17175016,15699144,4608,0,638638,1099201024,1005040128
1,0,0,0,0,38050,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17201144,15792736,4718,0,639540,1100873216,1011037056
1,0,0,0,0,38098,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17177164,15731548,4656,0,638856,1099338496,1007117056
1,0,0,0,0,38062,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17351676,15765274,4648,0,638384,1110507264,1009275008
1,0,0,0,0,38012,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16922932,15672416,20314,0,669220,1083067648,1004334720
1,0,0,0,0,38052,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17251230,15746540,4736,0,639870,1104078720,1008081664
1,0,0,0,0,38110,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17021494,15660154,4694,0,638660,1089375616,1002550272
1,0,0,0,0,38038,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17150526,15767864,4674,0,638696,1097633664,1009442432
1,0,0,0,0,38010,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17208984,15629616,4632,0,652632,1101374976,1000591872
1,0,0,0,0,23782,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17252296,15789362,4632,0,646172,1104146944,1010815616
1,0,0,0,0,29664,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17237294,15688564,4604,0,647382,1103186816,1004362752
1,0,0,0,0,28858,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17236228,15769870,4638,0,650590,1103118592,1009568512
1,0,0,0,0,25784,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17014326,15738706,4646,0,646498,1088916864,1007574528
1,0,0,0,0,29396,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17218618,15722722,4654,0,648634,1101991552,1006552064
1,0,0,0,0,29214,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16955628,15780656,4664,0,645828,1085160192,1010260480
1,0,0,0,0,29988,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17213910,15709248,4696,0,652890,1101690240,1005692416
1,0,0,0,0,24522,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17134742,15756018,4638,0,650996,1096623488,1008681984
1,0,0,0,0,25314,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17080794,15712130,4688,0,654190,1093170816,1005876352
1,0,0,0,0,24120,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17194084,15775458,4610,0,649968,1100421376,1009924352
1,0,0,0,0,26486,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17128526,15737956,4592,0,644222,1096225664,1007523072
1,0,0,0,0,32138,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17309298,15775308,4508,0,637756,1107795072,1009908224
1,0,0,0,0,38006,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17086104,15710622,4632,0,635988,1093510656,1005776256
1,0,0,0,0,37856,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17229356,15709776,4586,0,638698,1102678784,1005719168
1,0,0,0,0,38006,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,20272052,15694494,4654,0,637902,1297411328,1004745472
1,0,0,0,0,37966,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17099450,15727794,4666,0,640994,1094364800,1006877440
1,0,0,0,0,38130,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17060690,15775634,4692,0,638024,1091884160,1009940864
1,0,0,0,0,37964,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17100920,15684650,4666,0,639118,1094458880,1004116224
1,0,0,0,0,38076,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17141150,15761508,4700,0,638554,1097033600,1009037312
1,0,0,0,0,38000,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17139222,15694610,4682,0,638300,1096910208,1004754688
1,0,0,0,0,37988,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17307234,15811616,4628,0,637084,1107662976,1012239616
1,0,0,0,0,37938,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17201998,15666574,4716,0,637824,1100927872,1002962560
1,0,0,0,0,37940,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17138940,15814078,4734,0,650708,1096892160,1012403968
1,0,0,0,0,26496,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17176668,15708892,4692,0,652702,1099306752,1005669376
1,0,0,0,0,24394,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17058548,15738726,4708,0,649892,1091747072,1007579776
1,0,0,0,0,27694,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17069060,15723124,4662,0,654818,1092419840,1006578304
1,0,0,0,0,24050,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17197180,15718690,4674,0,648504,1100619520,1006295296
1,0,0,0,0,29658,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17109822,15724958,4700,0,648936,1095028608,1006698112
1,0,0,0,0,26792,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17302968,15725786,4626,0,647674,1107389952,1006746368
1,0,0,0,0,29594,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17033458,15816394,4702,0,647746,1090141312,1012550144
1,0,0,0,0,28814,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,40975646,15735010,4682,0,651632,2622441344,1007340288
1,0,0,0,0,26042,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17278490,15769714,4648,0,648948,1105823360,1009559168
1,0,0,0,0,28012,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17097464,15812010,4630,0,652190,1094237696,1012264960
1,0,0,0,0,25568,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17283324,15752876,4698,0,650146,1106132736,1008484736
1,0,0,0,0,28666,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17036292,15789404,4720,0,645478,1090322688,1010823936
1,0,0,0,0,30284,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17150230,15724686,4640,0,650452,1097614720,1006676864
1,0,0,0,0,28058,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17236056,15800270,4568,0,640340,1103107584,1011509632
1,0,0,0,0,36174,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,17122524,15667316,4714,0,638032,1095841536,1003009920
1,0,0,0,0,38014,0,0
