0,16626070,15280416,4608,0,623134,1064068480,978241536
1,0,0,0,0,37122,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16784194,15316708,4606,0,622174,1074188416,980564096
1,0,0,0,0,37028,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16704390,15315758,4408,0,621560,1069080960,980490624
1,0,0,0,0,37002,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,33219558,15425624,6020,0,621324,2126051712,987625216
1,0,0,0,0,40024,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16200064,15278210,4620,0,624348,1036804096,978101120
1,0,0,0,0,37152,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16901618,15522802,4588,0,631012,1081703552,993752960
1,0,0,0,0,26168,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16542176,15218266,4470,0,627634,1058699264,974255104
1,0,0,0,0,31400,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16641452,15366218,4392,0,620932,1065052928,983719040
1,0,0,0,0,36964,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16741484,15202312,4610,0,624646,1071454976,973243008
1,0,0,0,0,37140,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
0,16694240,15360486,4600,0,622176,1068431360,983365504
1,0,0,0,0,37008,0,0
Skt,PCIRdCur,ItoM,ItoMCacheNear,UCRdF,WiL,PCIe Rd (B),PCIe Wr (B)
